application_id,Interview Taken on,Status,event_name,Department,Post Name,Offered Salary
78867,29-08-2014 09:33,Hired,Male,Operations Department,c-10,15947
465580,29-08-2014 09:33,Rejected,Male,Operations Department,c5,40213
64417,07-05-2014 12:18,Rejected,Female,Service Department,i7,28118
741838,26-05-2014 09:31,Hired,Female,Service Department,c5,11961
378990,01-08-2014 17:54,Hired,Male,Operations Department,c9,63315
926493,01-08-2014 17:55,Rejected,Female,Operations Department,c9,35917
574193,06-05-2014 09:33,Rejected,Female,Operations Department,c9,52260
220690,06-05-2014 09:35,Hired,Male,Operations Department,c9,37742
389764,16-05-2014 09:27,Hired,Don’t want to say,Operations Department,c9,63015
603423,05-06-2014 16:25,Hired,Male,Operations Department,c9,53506
151638,05-06-2014 16:28,Rejected,Female,Operations Department,c9,94176
974995,05-06-2014 16:29,Hired,Female,Operations Department,c9,4324
187616,06-06-2014 23:05,Rejected,Male,Operations Department,c9,23845
865272,06-06-2014 23:08,Hired,Female,Operations Department,c9,99026
242902,27-05-2014 09:33,Rejected,Male,Operations Department,c9,52897
858919,30-05-2014 17:36,Rejected,Male,Operations Department,c9,12903
683693,30-05-2014 17:39,Rejected,Male,Operations Department,c9,72419
505774,30-05-2014 17:41,Rejected,Female,Operations Department,c9,10711
25030,07-06-2014 08:56,Rejected,Male,Operations Department,c9,15869
487220,11-07-2014 13:04,Hired,Male,Operations Department,c9,63009
156021,08-05-2014 15:05,Hired,Male,Service Department,c9,62932
263351,14-05-2014 16:34,Rejected,Female,Service Department,c9,72121
28396,13-05-2014 09:31,Hired,Male,Service Department,c9,88166
31629,13-05-2014 09:36,Hired,Male,Service Department,c9,36181
571596,24-06-2014 09:31,Hired,Male,Human Resource Department,c9,49717
67135,01-07-2014 09:31,Hired,Female,Marketing Department,i7,94234
293469,04-06-2014 12:52,Rejected,Female,Production Department,b9,46930
869945,01-05-2014 17:06,Rejected,Don’t want to say,Service Department,i6,58813
646241,06-05-2014 09:05,Rejected,Male,Service Department,i6,13813
797943,06-05-2014 09:05,Rejected,Female,Service Department,i6,75702
146291,30-07-2014 09:36,Hired,Male,Service Department,i6,68330
198973,31-07-2014 08:18,Rejected,Male,Service Department,i6,79716
907042,31-07-2014 08:19,Rejected,Male,Service Department,i6,82978
227812,31-07-2014 08:21,Hired,Male,Service Department,i6,93706
610221,07-08-2014 23:43,Hired,Female,Service Department,i6,33190
986310,07-08-2014 23:43,Hired,Female,Service Department,i6,25653
408391,07-08-2014 23:44,Rejected,Male,Service Department,i6,91223
671874,27-08-2014 14:23,Hired,Female,Service Department,i6,39305
934789,21-08-2014 09:31,Hired,Male,Service Department,c9,54365
587254,17-07-2014 09:31,Hired,Male,Operations Department,c5,28099
978034,24-07-2014 09:31,Rejected,Female,Operations Department,c5,40692
405748,23-05-2014 07:24,Hired,Male,Operations Department,c9,3839
937136,23-05-2014 07:25,Hired,Don’t want to say,Operations Department,c9,29094
348724,23-05-2014 07:30,Hired,Don’t want to say,Operations Department,c9,88334
68633,11-08-2014 18:30,Hired,Female,Operations Department,c9,69781
576798,25-06-2014 15:00,Hired,Male,Sales Department,i7,60115
667800,28-07-2014 01:45,Rejected,Male,Sales Department,i7,70713
934451,02-08-2014 19:44,Rejected,Female,Operations Department,i7,29705
79209,02-08-2014 19:45,Rejected,Male,Operations Department,i7,71917
654902,02-08-2014 19:46,Rejected,Female,Operations Department,i7,81497
873039,05-08-2014 16:13,Hired,Male,Operations Department,i7,59317
531642,30-05-2014 09:32,Hired,Male,Service Department,i7,45456
341578,06-06-2014 11:42,Rejected,Male,Service Department,c5,82979
877800,06-06-2014 11:43,Hired,Female,Service Department,c5,68207
397529,01-08-2014 09:31,Rejected,Female,Service Department,i7,89294
964395,01-08-2014 09:32,Hired,Female,Service Department,i7,36757
540505,01-08-2014 09:33,Hired,Male,Service Department,i7,66180
503115,01-08-2014 09:38,Hired,Female,Service Department,i7,23774
376176,05-08-2014 09:42,Rejected,Female,Service Department,i7,32415
813262,08-08-2014 12:28,Hired,Female,Service Department,i7,51672
299516,11-08-2014 18:58,Hired,Male,Service Department,i7,21889
685557,21-08-2014 14:11,Rejected,Female,Service Department,i7,61958
94729,29-08-2014 09:34,Rejected,Male,Service Department,i7,2937
665818,29-08-2014 09:34,Hired,Male,Service Department,i7,11525
949773,11-07-2014 11:49,Hired,Male,Service Department,i7,3835
808710,08-08-2014 09:31,Hired,Female,Service Department,i7,18012
161564,23-06-2014 09:32,Rejected,Male,Marketing Department,i7,72228
521497,02-06-2014 09:31,Rejected,Male,Operations Department,c5,90599
693232,05-06-2014 18:40,Rejected,Male,Operations Department,c5,55963
949520,05-06-2014 18:41,Hired,Male,Operations Department,c5,51250
820462,05-06-2014 18:42,Rejected,Male,Operations Department,c5,11693
285094,06-06-2014 18:14,Hired,Male,Operations Department,c5,51237
198164,26-08-2014 17:02,Hired,Male,Operations Department,c5,1987
721217,26-08-2014 17:04,Hired,Male,Operations Department,c5,33932
338168,26-08-2014 17:05,Rejected,Male,Operations Department,c5,62665
400997,26-08-2014 17:07,Rejected,Male,Operations Department,c5,13742
865824,15-05-2014 17:33,Rejected,Male,Purchase Department,i7,21968
356301,15-05-2014 17:35,Hired,Male,Purchase Department,i7,88218
46102,15-05-2014 17:37,Hired,Male,Purchase Department,i7,88242
791567,15-05-2014 17:33,Rejected,Female,Purchase Department,i7,97202
937046,12-05-2014 15:59,Rejected,Male,Purchase Department,i7,18058
156748,12-05-2014 15:59,Hired,Female,Purchase Department,i7,93615
821293,14-07-2014 09:32,Hired,Don’t want to say,Purchase Department,i7,15227
342116,14-07-2014 09:33,Hired,Don’t want to say,Purchase Department,i7,25149
684939,24-06-2014 09:33,Hired,Male,Service Department,i6,94503
293229,14-05-2014 13:47,Hired,Male,Operations Department,c5,51730
498991,14-05-2014 13:51,Hired,Female,Operations Department,c5,52474
811423,19-05-2014 07:14,Rejected,Male,Operations Department,c5,25752
919188,08-05-2014 10:10,Hired,Male,Operations Department,c5,93745
116245,16-05-2014 13:11,Rejected,Male,Operations Department,c5,34184
233500,16-05-2014 13:13,Hired,Male,Operations Department,c5,38123
282633,16-05-2014 13:14,Hired,Female,Operations Department,c5,53443
385543,16-05-2014 13:15,Hired,Male,Operations Department,c5,88775
78328,16-05-2014 13:15,Hired,Female,Operations Department,c5,43241
612752,19-05-2014 12:03,Rejected,Male,Operations Department,c5,53486
410476,06-08-2014 09:33,Rejected,Male,Operations Department,c5,3535
546778,06-08-2014 09:34,Hired,Female,Operations Department,c5,39605
696721,06-08-2014 09:35,Rejected,Male,Operations Department,c5,4669
462465,06-08-2014 09:36,Rejected,Female,Operations Department,c5,16510
581940,28-05-2014 12:17,Hired,Male,Sales Department,i7,39046
286690,15-07-2014 17:45,Hired,Male,Purchase Department,b9,56323
534293,25-07-2014 09:33,Hired,Female,Purchase Department,i5,58791
728971,30-07-2014 13:58,Hired,Male,Purchase Department,b9,37253
568905,30-07-2014 14:00,Hired,Male,Purchase Department,b9,78191
980284,30-07-2014 13:58,Hired,Don’t want to say,Purchase Department,b9,30465
362508,19-05-2014 09:32,Rejected,Male,Sales Department,c9,54755
381758,16-06-2014 09:31,Hired,Male,Purchase Department,c9,49581
574311,16-06-2014 09:32,Hired,Male,Purchase Department,c9,92883
138419,04-08-2014 09:35,Rejected,Male,Service Department,c9,97142
871896,23-07-2014 14:31,Rejected,Male,Purchase Department,c5,93275
112193,14-07-2014 09:33,Hired,Female,Service Department,c9,53026
488851,14-07-2014 09:32,Hired,Female,Service Department,c9,39909
534627,14-07-2014 09:33,Hired,Female,Service Department,c9,67466
681901,01-07-2014 09:31,Rejected,Male,Marketing Department,b9,5157
497671,10-05-2014 02:50,Hired,Female,Service Department,i7,71900
632762,10-05-2014 02:50,Rejected,Female,Service Department,i7,15272
655325,08-05-2014 13:46,Hired,Male,Service Department,i7,94172
882391,08-05-2014 13:47,Hired,Male,Service Department,i7,62238
339596,08-05-2014 13:49,Rejected,Female,Service Department,i7,57989
34205,09-05-2014 10:56,Hired,Male,Service Department,i7,66648
936596,09-05-2014 10:58,Rejected,Female,Service Department,i7,38039
324516,02-05-2014 19:30,Rejected,Male,Production Department,i7,18556
353596,02-05-2014 19:32,Hired,Male,Production Department,i7,40523
710275,03-06-2014 09:33,Rejected,Male,Production Department,i7,95833
368695,03-06-2014 09:34,Rejected,Male,Production Department,i7,24452
383727,05-06-2014 06:44,Rejected,Male,Production Department,i7,32664
101375,16-06-2014 10:02,Hired,Male,Production Department,i7,24939
761275,24-06-2014 17:58,Rejected,Female,Production Department,i7,32398
761694,08-07-2014 07:42,Rejected,Male,Production Department,i7,17015
153484,15-07-2014 09:33,Hired,Male,Production Department,i7,53301
324831,15-07-2014 09:36,Rejected,Female,Production Department,i7,49274
710204,23-07-2014 11:24,Rejected,Male,Production Department,i7,68058
101190,09-05-2014 17:23,Hired,Male,Sales Department,c9,85057
478393,18-07-2014 16:46,Rejected,Female,Sales Department,c9,67764
862660,05-08-2014 03:31,Hired,Male,Sales Department,c9,5857
928482,05-08-2014 03:32,Hired,Female,Sales Department,c9,93190
894528,05-08-2014 08:49,Hired,Male,Sales Department,c9,68947
656936,05-08-2014 08:50,Hired,Female,Sales Department,c9,36135
139656,05-08-2014 08:51,Hired,Male,Sales Department,c9,66220
673289,05-08-2014 09:37,Hired,Female,Sales Department,c9,6652
14294,24-05-2014 15:00,Rejected,Male,Operations Department,c5,14118
820255,24-05-2014 15:01,Rejected,Male,Operations Department,c5,95117
830026,24-05-2014 15:03,Hired,Male,Operations Department,c5,10402
410700,24-05-2014 15:03,Hired,Female,Operations Department,c5,72977
818456,24-05-2014 15:02,Hired,Female,Operations Department,c5,6949
356990,24-05-2014 15:01,Rejected,Female,Operations Department,c5,29794
55710,28-05-2014 18:10,Rejected,Male,Sales Department,i6,96644
381920,29-05-2014 17:41,Rejected,Male,Sales Department,i6,72500
639628,29-05-2014 17:42,Hired,Male,Sales Department,i6,62391
125897,03-06-2014 14:46,Hired,Male,Sales Department,i6,25285
269144,21-05-2014 09:31,Hired,Male,Operations Department,c5,45006
757241,28-05-2014 13:40,Rejected,Female,Operations Department,c5,90793
665582,28-05-2014 09:32,Hired,Male,Operations Department,c5,24343
867531,28-05-2014 09:35,Rejected,Male,Operations Department,c5,27331
854696,29-05-2014 14:41,Hired,Male,Operations Department,c5,10267
908405,30-05-2014 12:26,Rejected,Male,Operations Department,c5,44086
766822,11-06-2014 09:34,Hired,Female,Operations Department,c5,60668
325393,02-07-2014 09:31,Rejected,Male,Operations Department,c5,19809
237242,02-07-2014 09:33,Rejected,Female,Operations Department,c5,24872
628010,16-07-2014 09:33,Rejected,Female,Operations Department,i6,69519
20388,16-07-2014 09:34,Rejected,Female,Operations Department,i6,27797
268063,30-07-2014 18:53,Hired,Male,Operations Department,i6,60313
752008,09-05-2014 09:31,Rejected,Male,Operations Department,c5,2024
55775,09-05-2014 09:32,Hired,Male,Operations Department,c5,48825
607171,07-07-2014 10:12,Hired,Female,Operations Department,i5,15753
630243,15-08-2014 09:31,Rejected,Male,Operations Department,i5,40213
794837,15-08-2014 09:36,Rejected,Female,Operations Department,i5,11588
55139,19-08-2014 19:49,Hired,Male,Operations Department,i5,83155
811419,19-08-2014 19:51,Hired,Male,Operations Department,i5,19984
310630,21-08-2014 14:15,Hired,Male,Operations Department,i5,56355
555784,21-05-2014 15:51,Rejected,Female,Service Department,c5,56392
118876,22-05-2014 09:48,Rejected,Male,Service Department,c5,75595
558801,06-05-2014 18:33,Hired,Male,Service Department,c5,67632
566292,06-05-2014 18:34,Hired,Male,Service Department,c5,37302
176403,06-05-2014 18:35,Rejected,Male,Service Department,c5,45923
250878,09-05-2014 12:49,Hired,Male,Service Department,c5,92688
26113,11-05-2014 16:24,Rejected,Female,Service Department,c5,85470
397974,11-05-2014 16:26,Hired,Male,Service Department,c5,29653
622402,15-05-2014 14:29,Rejected,Male,Service Department,c5,29821
409430,21-05-2014 23:55,Rejected,Male,Service Department,c5,72485
785931,21-05-2014 23:56,Hired,Male,Service Department,c5,44965
622313,28-05-2014 07:03,Hired,Male,Service Department,c5,41350
690079,28-05-2014 07:07,Hired,Male,Service Department,c5,30974
879906,08-08-2014 09:32,Rejected,Male,Service Department,c5,89990
649013,08-08-2014 09:33,Hired,Male,Service Department,c5,23262
608096,12-08-2014 17:15,Rejected,Male,Service Department,c5,33982
427702,15-08-2014 15:11,Hired,Female,Service Department,c5,71295
56334,30-06-2014 09:31,Hired,Male,Service Department,b9,82717
310550,30-06-2014 09:32,Hired,Male,Service Department,b9,50468
709021,30-06-2014 09:33,Hired,Male,Service Department,b9,2917
492428,30-06-2014 09:36,Hired,Female,Service Department,b9,82414
335474,30-06-2014 09:37,Rejected,Male,Service Department,b9,43910
110794,30-06-2014 09:38,Hired,Male,Service Department,b9,71936
833860,10-07-2014 15:56,Hired,Male,Service Department,b9,6137
731022,10-07-2014 15:57,Hired,Female,Service Department,b9,18576
433241,10-07-2014 15:59,Hired,Male,Service Department,b9,40375
717012,16-07-2014 18:25,Hired,Male,Service Department,b9,77648
893448,15-08-2014 17:16,Rejected,Female,Service Department,b9,66474
995244,09-06-2014 09:33,Hired,Don’t want to say,Operations Department,c9,86988
800380,18-07-2014 19:47,Rejected,Female,Operations Department,c9,35763
198525,03-08-2014 12:57,Rejected,Male,Operations Department,c9,92478
344350,18-06-2014 18:38,Hired,Male,Marketing Department,i7,64059
459437,18-06-2014 18:41,Rejected,Male,Marketing Department,i7,40088
441172,19-06-2014 13:30,Hired,Male,Marketing Department,i7,44873
808039,19-06-2014 13:33,Rejected,Male,Marketing Department,i7,85815
106331,23-06-2014 15:22,Hired,Male,Marketing Department,i7,67251
263154,23-06-2014 15:21,Hired,Don’t want to say,Marketing Department,i7,5718
830658,27-06-2014 16:52,Rejected,Female,Marketing Department,i7,72843
955256,27-06-2014 16:54,Hired,Male,Marketing Department,i7,51209
568029,27-06-2014 16:55,Hired,Female,Marketing Department,i7,82546
606813,27-06-2014 17:01,Rejected,Female,Marketing Department,i7,45843
613676,18-07-2014 15:33,Hired,Male,Marketing Department,i7,35039
182795,18-07-2014 15:35,Hired,Male,Marketing Department,i7,7589
390144,29-07-2014 08:17,Hired,Male,Marketing Department,i7,9682
279022,15-07-2014 09:31,Hired,Male,Operations Department,i7,68282
789967,20-05-2014 05:06,Rejected,Female,Service Department,c9,8658
417017,20-05-2014 09:31,Hired,Male,Service Department,c9,12911
884737,20-05-2014 09:32,Rejected,Female,Service Department,c9,9313
289524,20-05-2014 09:35,Hired,Male,Service Department,c9,81188
401311,20-05-2014 09:35,Rejected,Female,Service Department,c9,51894
664241,26-07-2014 09:53,Hired,Male,Service Department,c9,96641
491188,27-07-2014 18:24,Hired,Female,Service Department,c9,55718
831450,24-07-2014 11:51,Hired,Female,Service Department,c5,79746
761273,28-07-2014 09:50,Hired,Female,Service Department,c5,78690
374187,28-07-2014 09:51,Rejected,Male,Service Department,c5,88171
412169,28-07-2014 09:53,Hired,Male,Service Department,c5,5732
543623,08-07-2014 09:32,Hired,Female,Production Department,c5,58270
535756,29-07-2014 09:34,Hired,Male,Production Department,c5,84717
341158,29-07-2014 09:35,Rejected,Female,Production Department,c5,54911
53906,01-08-2014 15:10,Hired,Don’t want to say,Production Department,c5,48625
34917,14-05-2014 09:36,Hired,Male,Service Department,c9,12175
626656,14-05-2014 09:38,Hired,Male,Service Department,c9,41983
138086,23-05-2014 16:43,Rejected,Male,Service Department,c9,83838
550074,23-05-2014 16:45,Rejected,Male,Service Department,c9,79079
938548,23-05-2014 16:46,Rejected,Male,Service Department,c9,88647
275878,25-05-2014 17:41,Hired,Male,Service Department,c9,42186
414688,25-05-2014 17:42,Rejected,Male,Service Department,c9,58432
741857,25-05-2014 17:43,Rejected,Female,Service Department,c9,16259
533509,25-05-2014 17:43,Rejected,Male,Service Department,c9,39448
387943,26-05-2014 10:58,Hired,Male,Service Department,c9,69844
863716,29-05-2014 14:23,Hired,Male,Service Department,c9,15911
434187,29-05-2014 14:27,Hired,Female,Service Department,c9,3536
